run_id,goal_id,result,time_sec,notes,recovery,recovery_types,recovery_hits,log_path
1,,SUCCEEDED,67.542,goal_sender_rc=0;frame=map;x=-6.2;y=-0.2;yaw=0.0,,,/home/hexiaoyi/ros2_linux_30d_bootcamp/logs/w3_d7_map2_runs/run_1_20260228_123315.log
2,,SUCCEEDED,45.937,goal_sender_rc=0;frame=map;x=-1.0;y=2.0;yaw=0.0,,,/home/hexiaoyi/ros2_linux_30d_bootcamp/logs/w3_d7_map2_runs/run_2_20260228_123425.log
3,,SUCCEEDED,118.218,goal_sender_rc=0;frame=map;x=-6.2;y=-0.2;yaw=0.0,,,/home/hexiaoyi/ros2_linux_30d_bootcamp/logs/w3_d7_map2_runs/run_3_20260228_123514.log
4,,SUCCEEDED,49.717,goal_sender_rc=0;frame=map;x=-1.0;y=2.0;yaw=0.0,,,/home/hexiaoyi/ros2_linux_30d_bootcamp/logs/w3_d7_map2_runs/run_4_20260228_123715.log
5,,SUCCEEDED,73.073,goal_sender_rc=0;frame=map;x=-6.2;y=-0.2;yaw=0.0,,,/home/hexiaoyi/ros2_linux_30d_bootcamp/logs/w3_d7_map2_runs/run_5_20260228_123807.log
