run_id,goal_id,result,time_sec,notes,recovery,recovery_types,recovery_hits,log_path
1,,SUCCEEDED,28.750,goal_sender_rc=0;frame=map;x=1.8;y=0.0;yaw=0.0,,,/home/hexiaoyi/ros2_linux_30d_bootcamp/logs/w3_d6_runs/run_1_20260227_132107.log
2,,SUCCEEDED,0.063,goal_sender_rc=0;frame=map;x=1.8;y=0.0;yaw=0.0,,,/home/hexiaoyi/ros2_linux_30d_bootcamp/logs/w3_d6_runs/run_2_20260227_132138.log
3,,SUCCEEDED,0.064,goal_sender_rc=0;frame=map;x=1.8;y=0.0;yaw=0.0,,,/home/hexiaoyi/ros2_linux_30d_bootcamp/logs/w3_d6_runs/run_3_20260227_132141.log
