run_id,goal_id,result,time_sec,notes,recovery,recovery_types,recovery_hits,log_path
1,,SUCCEEDED,26.475,goal_sender_rc=0;frame=map;x=1.8;y=0.0;yaw=0.0,,,/home/hexiaoyi/ros2_linux_30d_bootcamp/logs/w3_d7_map1_runs/run_1_20260228_103732.log
2,,SUCCEEDED,30.581,goal_sender_rc=0;frame=map;x=-2.0;y=0.0;yaw=0.0,,,/home/hexiaoyi/ros2_linux_30d_bootcamp/logs/w3_d7_map1_runs/run_2_20260228_103801.log
3,,SUCCEEDED,25.101,goal_sender_rc=0;frame=map;x=1.8;y=0.0;yaw=0.0,,,/home/hexiaoyi/ros2_linux_30d_bootcamp/logs/w3_d7_map1_runs/run_3_20260228_103834.log
4,,SUCCEEDED,30.970,goal_sender_rc=0;frame=map;x=-2.0;y=0.0;yaw=0.0,,,/home/hexiaoyi/ros2_linux_30d_bootcamp/logs/w3_d7_map1_runs/run_4_20260228_103902.log
5,,SUCCEEDED,26.963,goal_sender_rc=0;frame=map;x=1.8;y=0.0;yaw=0.0,,,/home/hexiaoyi/ros2_linux_30d_bootcamp/logs/w3_d7_map1_runs/run_5_20260228_103936.log
